
1.2.840.113619.2.79.2162876711.7196.1109956176.710
33
9
120.8124	92.9508
115.7908	73.9477
142.4739	90.9816
163.9057	63.4452
162.6585	72.7662
166.9908	57.8000
127.2452	48.1180
151.6308	53.0739
109.2595	56.6513
-1

1.2.840.113619.2.79.2162876711.7196.1109956176.710
37
303
115.7908	73.9477
115.9464	74.5115
116.1119	75.0628
116.2872	75.6015
116.4721	76.1277
116.6666	76.6415
116.8705	77.1428
117.0837	77.6317
117.3062	78.1082
117.5378	78.5724
117.7784	79.0242
118.0278	79.4638
118.2861	79.8910
118.5531	80.3060
118.8286	80.7088
119.1126	81.0994
119.4049	81.4779
119.7055	81.8442
120.0142	82.1985
120.3309	82.5406
120.6556	82.8707
120.9881	83.1888
121.3283	83.4949
121.6760	83.7891
122.0313	84.0713
122.3939	84.3416
122.7638	84.6000
123.1408	84.8466
123.5249	85.0814
123.9160	85.3044
124.3138	85.5156
124.7184	85.7151
125.1296	85.9029
125.5474	86.0790
125.9715	86.2434
126.4019	86.3963
126.8384	86.5375
127.2811	86.6672
127.7297	86.7854
128.1842	86.8920
128.6444	86.9872
129.1102	87.0709
129.5816	87.1432
130.0584	87.2041
130.5405	87.2537
131.0278	87.2919
131.5202	87.3188
132.0176	87.3344
132.5198	87.3388
133.0268	87.3319
133.5385	87.3139
134.0547	87.2847
134.5754	87.2443
135.1004	87.1929
135.6296	87.1304
136.1630	87.0568
136.7003	86.9722
137.2415	86.8765
137.7866	86.7700
138.3353	86.6525
138.8875	86.5240
139.4433	86.3847
140.0024	86.2346
140.5647	86.0736
141.1302	85.9018
141.6987	85.7193
142.2701	85.5260
142.8443	85.3220
143.4212	85.1073
144.0007	84.8819
144.5827	84.6460
145.1671	84.3994
145.7538	84.1423
146.3426	83.8746
146.9334	83.5964
147.5262	83.3077
148.1208	83.0086
148.7172	82.6991
149.3151	82.3791
149.9146	82.0488
150.5154	81.7081
151.1176	81.3571
151.7209	80.9958
152.3253	80.6243
152.9307	80.2425
153.5369	79.8506
154.1438	79.4484
154.7514	79.0361
155.3596	78.6137
155.9681	78.1813
156.5769	77.7387
157.1860	77.2861
157.7951	76.8236
158.4042	76.3510
159.0132	75.8685
159.6220	75.3761
160.2304	74.8738
160.8384	74.3616
161.4458	73.8396
162.0525	73.3078
162.6585	72.7662
162.6585	72.7662
162.6965	72.4877
162.7354	72.2113
162.7752	71.9372
162.8157	71.6651
162.8568	71.3953
162.8985	71.1275
162.9405	70.8619
162.9827	70.5983
163.0251	70.3368
163.0675	70.0774
163.1098	69.8200
163.1518	69.5647
163.1935	69.3113
163.2347	69.0600
163.2753	68.8106
163.3152	68.5631
163.3543	68.3176
163.3923	68.0741
163.4293	67.8324
163.4651	67.5926
163.4996	67.3547
163.5325	67.1187
163.5640	66.8845
163.5937	66.6521
163.6216	66.4216
163.6476	66.1928
163.6715	65.9658
163.6932	65.7406
163.7126	65.5171
163.7296	65.2953
163.7440	65.0753
163.7558	64.8569
163.7648	64.6402
163.7708	64.4252
163.7739	64.2118
163.7737	64.0001
163.7703	63.7899
163.7635	63.5814
163.7532	63.3744
163.7392	63.1690
163.7215	62.9651
163.6999	62.7627
163.6742	62.5619
163.6445	62.3626
163.6105	62.1647
163.5721	61.9683
163.5292	61.7733
163.4817	61.5798
163.4295	61.3877
163.3724	61.1970
163.3103	61.0076
163.2431	60.8196
163.1707	60.6330
163.0929	60.4477
163.0097	60.2637
162.9209	60.0810
162.8264	59.8996
162.7260	59.7194
162.6197	59.5405
162.5073	59.3628
162.3887	59.1864
162.2638	59.0111
162.1324	58.8370
161.9945	58.6641
161.8499	58.4923
161.6985	58.3216
161.5401	58.1521
161.3747	57.9837
161.2021	57.8163
161.0223	57.6500
160.8350	57.4847
160.6402	57.3205
160.4377	57.1573
160.2274	56.9951
160.0093	56.8339
159.7831	56.6736
159.5488	56.5143
159.3062	56.3559
159.0552	56.1985
158.7957	56.0419
158.5275	55.8862
158.2506	55.7314
157.9649	55.5775
157.6701	55.4243
157.3662	55.2720
157.0531	55.1205
156.7306	54.9697
156.3986	54.8198
156.0571	54.6706
155.7057	54.5221
155.3446	54.3743
154.9735	54.2272
154.5922	54.0808
154.2008	53.9351
153.7990	53.7901
153.3868	53.6456
152.9640	53.5018
152.5304	53.3586
152.0861	53.2160
151.6308	53.0739
151.6308	53.0739
150.9012	52.9293
150.1755	52.7927
149.4539	52.6642
148.7364	52.5436
148.0232	52.4311
147.3144	52.3265
146.6101	52.2298
145.9104	52.1411
145.2154	52.0601
144.5252	51.9871
143.8400	51.9218
143.1598	51.8643
142.4847	51.8146
141.8149	51.7726
141.1504	51.7383
140.4914	51.7117
139.8380	51.6927
139.1903	51.6813
138.5484	51.6775
137.9124	51.6813
137.2824	51.6925
136.6585	51.7113
136.0408	51.7376
135.4295	51.7713
134.8247	51.8124
134.2264	51.8608
133.6347	51.9167
133.0499	51.9799
132.4719	52.0503
131.9009	52.1281
131.3370	52.2131
130.7803	52.3053
130.2310	52.4046
129.6891	52.5112
129.1547	52.6249
128.6279	52.7456
128.1089	52.8735
127.5978	53.0084
127.0946	53.1503
126.5995	53.2992
126.1126	53.4550
125.6340	53.6178
125.1638	53.7875
124.7022	53.9641
124.2491	54.1475
123.8048	54.3377
123.3693	54.5347
122.9428	54.7385
122.5253	54.9490
122.1170	55.1662
121.7179	55.3901
121.3283	55.6206
120.9481	55.8578
120.5776	56.1015
120.2167	56.3518
119.8657	56.6087
119.5246	56.8720
119.1935	57.1418
118.8726	57.4181
118.5619	57.7008
118.2616	57.9899
117.9718	58.2853
117.6925	58.5871
117.4240	58.8952
117.1662	59.2096
116.9193	59.5302
116.6835	59.8570
116.4587	60.1901
116.2452	60.5293
116.0431	60.8746
115.8524	61.2261
115.6732	61.5836
115.5057	61.9472
115.3500	62.3168
115.2062	62.6924
115.0744	63.0739
114.9546	63.4614
114.8471	63.8548
114.7519	64.2541
114.6691	64.6593
114.5989	65.0702
114.5413	65.4870
114.4965	65.9096
114.4645	66.3378
114.4455	66.7718
114.4396	67.2115
114.4468	67.6568
114.4674	68.1078
114.5013	68.5643
114.5488	69.0264
114.6099	69.4941
114.6848	69.9673
114.7734	70.4459
114.8761	70.9301
114.9927	71.4196
115.1236	71.9145
115.2687	72.4149
115.4282	72.9205
115.6022	73.4315
115.7908	73.9477
-1
